,city,category,Name,lat,lng,points,points-lng-lat,geometry
121,Paris,vegan restaurant,Le Grand Amour Restaurant,48.87456598277865,2.3563213985670255,"{'type': 'Point', 'coordinates': [48.87456598277865, 2.3563213985670255]}","{'type': 'Point', 'coordinates': [2.3563213985670255, 48.87456598277865]}",POINT (2.356321398567025 48.87456598277865)
122,Paris,vegan restaurant,Restaurant Cuisine de l'Asie du Sud-Est,48.87196299970767,2.3236863946718143,"{'type': 'Point', 'coordinates': [48.87196299970767, 2.3236863946718143]}","{'type': 'Point', 'coordinates': [2.3236863946718143, 48.87196299970767]}",POINT (2.323686394671814 48.87196299970767)
123,Paris,vegan restaurant,Restaurant D'entreprise Iliad,48.871648,2.320669,"{'type': 'Point', 'coordinates': [48.871648, 2.320669]}","{'type': 'Point', 'coordinates': [2.320669, 48.871648]}",POINT (2.320669 48.871648)
124,Paris,vegan restaurant,La Donna Restaurant Italien,48.877341,2.31463,"{'type': 'Point', 'coordinates': [48.877341, 2.31463]}","{'type': 'Point', 'coordinates': [2.31463, 48.877341]}",POINT (2.31463 48.877341)
125,Paris,vegan restaurant,Restaurant Le Victoria,48.872195,2.323502,"{'type': 'Point', 'coordinates': [48.872195, 2.323502]}","{'type': 'Point', 'coordinates': [2.323502, 48.872195]}",POINT (2.323502 48.872195)
126,Paris,vegan restaurant,restaurant leon,48.874857,2.325849,"{'type': 'Point', 'coordinates': [48.874857, 2.325849]}","{'type': 'Point', 'coordinates': [2.325849, 48.874857]}",POINT (2.325849 48.874857)
127,Paris,vegan restaurant,NATURALIA Vegan,48.88649,2.31567,"{'type': 'Point', 'coordinates': [48.88649, 2.31567]}","{'type': 'Point', 'coordinates': [2.31567, 48.88649]}",POINT (2.31567 48.88649)
128,Paris,vegan restaurant,Restaurant d'Entreprise,48.86791550563465,2.3337722613183773,"{'type': 'Point', 'coordinates': [48.86791550563465, 2.3337722613183773]}","{'type': 'Point', 'coordinates': [2.3337722613183773, 48.86791550563465]}",POINT (2.333772261318377 48.86791550563465)
129,Paris,vegan restaurant,Elise Restaurant,48.870643101278105,2.3484983090132756,"{'type': 'Point', 'coordinates': [48.870643101278105, 2.3484983090132756]}","{'type': 'Point', 'coordinates': [2.3484983090132756, 48.870643101278105]}",POINT (2.348498309013276 48.87064310127811)
130,Paris,vegan restaurant,Elysées Restaurant,48.873685,2.315893,"{'type': 'Point', 'coordinates': [48.873685, 2.315893]}","{'type': 'Point', 'coordinates': [2.315893, 48.873685]}",POINT (2.315893 48.873685)
131,Paris,vegan restaurant,Naturalia Vegan,48.87384,2.34372,"{'type': 'Point', 'coordinates': [48.87384, 2.34372]}","{'type': 'Point', 'coordinates': [2.34372, 48.87384]}",POINT (2.34372 48.87384)
132,Paris,vegan restaurant,OK restaurant coréen,48.871876,2.3249297,"{'type': 'Point', 'coordinates': [48.871876, 2.3249297]}","{'type': 'Point', 'coordinates': [2.3249297, 48.871876]}",POINT (2.3249297 48.871876)
133,Paris,vegan restaurant,Restaurant La Chine,48.87177862559567,2.3264857937590593,"{'type': 'Point', 'coordinates': [48.87177862559567, 2.3264857937590593]}","{'type': 'Point', 'coordinates': [2.3264857937590593, 48.87177862559567]}",POINT (2.326485793759059 48.87177862559567)
134,Paris,vegan restaurant,Le Restaurant de Sers,48.868301370944025,2.3001528520830585,"{'type': 'Point', 'coordinates': [48.868301370944025, 2.3001528520830585]}","{'type': 'Point', 'coordinates': [2.3001528520830585, 48.868301370944025]}",POINT (2.300152852083059 48.86830137094402)
135,Paris,vegan restaurant,Macéo Restaurant & Bar,48.86627975207454,2.338024115764957,"{'type': 'Point', 'coordinates': [48.86627975207454, 2.338024115764957]}","{'type': 'Point', 'coordinates': [2.338024115764957, 48.86627975207454]}",POINT (2.338024115764957 48.86627975207454)
136,Paris,vegan restaurant,Le Restaurant de L'Hôtel,48.867414,2.301394,"{'type': 'Point', 'coordinates': [48.867414, 2.301394]}","{'type': 'Point', 'coordinates': [2.301394, 48.867414]}",POINT (2.301394 48.867414)
137,Paris,vegan restaurant,A Hot Pot Restaurant 一家,48.87207586291294,2.350661019022023,"{'type': 'Point', 'coordinates': [48.87207586291294, 2.350661019022023]}","{'type': 'Point', 'coordinates': [2.350661019022023, 48.87207586291294]}",POINT (2.350661019022023 48.87207586291294)
138,Paris,vegan restaurant,24 Le Restaurant,48.870710434487364,2.3114377465277087,"{'type': 'Point', 'coordinates': [48.870710434487364, 2.3114377465277087]}","{'type': 'Point', 'coordinates': [2.3114377465277087, 48.870710434487364]}",POINT (2.311437746527709 48.87071043448736)
139,Paris,vegan restaurant,Roy's Pub Restaurant,48.882754541615014,2.3319299519062042,"{'type': 'Point', 'coordinates': [48.882754541615014, 2.3319299519062042]}","{'type': 'Point', 'coordinates': [2.3319299519062042, 48.882754541615014]}",POINT (2.331929951906204 48.88275454161501)
140,Paris,vegan restaurant,Chacha Vegan Street Food,48.881644,2.298055,"{'type': 'Point', 'coordinates': [48.881644, 2.298055]}","{'type': 'Point', 'coordinates': [2.298055, 48.881644]}",POINT (2.298055 48.881644)
