,city,category,Name,lat,lng,points,points-lng-lat,geometry
26,Moskow,train station,Craft Station,55.765116305892164,37.60839571243749,"{'type': 'Point', 'coordinates': [55.765116305892164, 37.60839571243749]}","{'type': 'Point', 'coordinates': [37.60839571243749, 55.765116305892164]}",POINT (37.60839571243749 55.76511630589216)
27,Moskow,train station,metro Okhotny Ryad (Метро Охотный Ряд),55.756964,37.615524,"{'type': 'Point', 'coordinates': [55.756964, 37.615524]}","{'type': 'Point', 'coordinates': [37.615524, 55.756964]}",POINT (37.615524 55.756964)
28,Moskow,train station,metro Teatralnaya (Метро Театральная),55.757967,37.619001,"{'type': 'Point', 'coordinates': [55.757967, 37.619001]}","{'type': 'Point', 'coordinates': [37.619001, 55.757967]}",POINT (37.619001 55.757967)
29,Moskow,train station,Translation Station,55.76108377016533,37.63148307566473,"{'type': 'Point', 'coordinates': [55.76108377016533, 37.63148307566473]}","{'type': 'Point', 'coordinates': [37.63148307566473, 55.76108377016533]}",POINT (37.63148307566473 55.76108377016533)
30,Moskow,train station,Cool Train Jazz Club,55.7665831909205,37.593776260366496,"{'type': 'Point', 'coordinates': [55.7665831909205, 37.593776260366496]}","{'type': 'Point', 'coordinates': [37.593776260366496, 55.7665831909205]}",POINT (37.5937762603665 55.7665831909205)
31,Moskow,train station,VICTORY TRAIN,55.758178768246324,37.59935701071673,"{'type': 'Point', 'coordinates': [55.758178768246324, 37.59935701071673]}","{'type': 'Point', 'coordinates': [37.59935701071673, 55.758178768246324]}",POINT (37.59935701071673 55.75817876824632)
32,Moskow,train station,Craft Station 3,55.76133889707279,37.63641357421875,"{'type': 'Point', 'coordinates': [55.76133889707279, 37.63641357421875]}","{'type': 'Point', 'coordinates': [37.63641357421875, 55.76133889707279]}",POINT (37.63641357421875 55.76133889707279)
33,Moskow,train station,"metro Arbatskaya, line 3 (Метро Арбатская, АПЛ)",55.75240242680589,37.60339021682739,"{'type': 'Point', 'coordinates': [55.75240242680589, 37.60339021682739]}","{'type': 'Point', 'coordinates': [37.60339021682739, 55.75240242680589]}",POINT (37.60339021682739 55.75240242680589)
34,Moskow,train station,Dance Station,55.762135,37.633537,"{'type': 'Point', 'coordinates': [55.762135, 37.633537]}","{'type': 'Point', 'coordinates': [37.633537, 55.762135]}",POINT (37.633537 55.762135)
35,Moskow,train station,Training Predestination,55.74936290366843,37.58015078749927,"{'type': 'Point', 'coordinates': [55.74936290366843, 37.58015078749927]}","{'type': 'Point', 'coordinates': [37.58015078749927, 55.74936290366843]}",POINT (37.58015078749927 55.74936290366843)
36,Moskow,train station,metro Tretyakovskaya (Метро Третьяковская),55.74079125106981,37.62570236491285,"{'type': 'Point', 'coordinates': [55.74079125106981, 37.62570236491285]}","{'type': 'Point', 'coordinates': [37.62570236491285, 55.74079125106981]}",POINT (37.62570236491285 55.74079125106981)
37,Moskow,train station,Luxury tuning station,55.76194147578398,37.642378106450515,"{'type': 'Point', 'coordinates': [55.76194147578398, 37.642378106450515]}","{'type': 'Point', 'coordinates': [37.642378106450515, 55.76194147578398]}",POINT (37.64237810645051 55.76194147578398)
38,Moskow,train station,metro Barrikadnaya (Метро Баррикадная),55.76055233160587,37.58116577626829,"{'type': 'Point', 'coordinates': [55.76055233160587, 37.58116577626829]}","{'type': 'Point', 'coordinates': [37.58116577626829, 55.76055233160587]}",POINT (37.58116577626829 55.76055233160587)
39,Moskow,train station,Студия депиляции Depilation Location,55.76246,37.60653,"{'type': 'Point', 'coordinates': [55.76246, 37.60653]}","{'type': 'Point', 'coordinates': [37.60653, 55.76246]}",POINT (37.60653 55.76246)
40,Moskow,train station,ROSBRI — Central Station,55.75222796372337,37.586847328605394,"{'type': 'Point', 'coordinates': [55.75222796372337, 37.586847328605394]}","{'type': 'Point', 'coordinates': [37.586847328605394, 55.75222796372337]}",POINT (37.58684732860539 55.75222796372337)
41,Moskow,train station,WebStation,55.773553605145274,37.61139798913356,"{'type': 'Point', 'coordinates': [55.773553605145274, 37.61139798913356]}","{'type': 'Point', 'coordinates': [37.61139798913356, 55.773553605145274]}",POINT (37.61139798913356 55.77355360514527)
42,Moskow,train station,metro Kropotkinskaya (Метро Кропоткинская),55.74495343705397,37.601577043533325,"{'type': 'Point', 'coordinates': [55.74495343705397, 37.601577043533325]}","{'type': 'Point', 'coordinates': [37.601577043533325, 55.74495343705397]}",POINT (37.60157704353333 55.74495343705397)
43,Moskow,train station,amadeus training class,55.760057,37.63706,"{'type': 'Point', 'coordinates': [55.760057, 37.63706]}","{'type': 'Point', 'coordinates': [37.63706, 55.760057]}",POINT (37.63706 55.760057)
44,Moskow,train station,Business Trainers Club Seminar,55.743368,37.620428,"{'type': 'Point', 'coordinates': [55.743368, 37.620428]}","{'type': 'Point', 'coordinates': [37.620428, 55.743368]}",POINT (37.620428 55.743368)
45,Moskow,train station,"metro Smolenskaya, line 3 (Метро Смоленская, АПЛ)",55.747748,37.583832,"{'type': 'Point', 'coordinates': [55.747748, 37.583832]}","{'type': 'Point', 'coordinates': [37.583832, 55.747748]}",POINT (37.583832 55.747748)
46,Moskow,train station,Max&Co Training,55.74113171224435,37.619918650405985,"{'type': 'Point', 'coordinates': [55.74113171224435, 37.619918650405985]}","{'type': 'Point', 'coordinates': [37.619918650405985, 55.74113171224435]}",POINT (37.61991865040599 55.74113171224435)
47,Moskow,train station,M&W training,55.762002,37.643265,"{'type': 'Point', 'coordinates': [55.762002, 37.643265]}","{'type': 'Point', 'coordinates': [37.643265, 55.762002]}",POINT (37.643265 55.762002)
48,Moskow,train station,Support Training Russia,55.769273,37.630615,"{'type': 'Point', 'coordinates': [55.769273, 37.630615]}","{'type': 'Point', 'coordinates': [37.630615, 55.769273]}",POINT (37.630615 55.769273)
49,Moskow,train station,Team Training Russia,55.771965,37.625013,"{'type': 'Point', 'coordinates': [55.771965, 37.625013]}","{'type': 'Point', 'coordinates': [37.625013, 55.771965]}",POINT (37.625013 55.771965)
50,Moskow,train station,Avid Interplay Training,55.73849105834961,37.6339111328125,"{'type': 'Point', 'coordinates': [55.73849105834961, 37.6339111328125]}","{'type': 'Point', 'coordinates': [37.6339111328125, 55.73849105834961]}",POINT (37.6339111328125 55.73849105834961)
51,Moskow,train station,Business Club. Language Training Service,55.763179662540864,37.63690536853278,"{'type': 'Point', 'coordinates': [55.763179662540864, 37.63690536853278]}","{'type': 'Point', 'coordinates': [37.63690536853278, 55.763179662540864]}",POINT (37.63690536853278 55.76317966254086)
52,Moskow,train station,The Moscow City Teachers Training University,55.76128433873276,37.654504350300556,"{'type': 'Point', 'coordinates': [55.76128433873276, 37.654504350300556]}","{'type': 'Point', 'coordinates': [37.654504350300556, 55.76128433873276]}",POINT (37.65450435030056 55.76128433873276)
53,Moskow,train station,SWIFT TRAINING,55.7521243549361,37.584504211428445,"{'type': 'Point', 'coordinates': [55.7521243549361, 37.584504211428445]}","{'type': 'Point', 'coordinates': [37.584504211428445, 55.7521243549361]}",POINT (37.58450421142845 55.7521243549361)
54,Moskow,train station,Team Training Russia,55.73774146567561,37.599333017526504,"{'type': 'Point', 'coordinates': [55.73774146567561, 37.599333017526504]}","{'type': 'Point', 'coordinates': [37.599333017526504, 55.73774146567561]}",POINT (37.5993330175265 55.73774146567561)
55,Moskow,train station,Kpg Training Center,55.77346706431781,37.61688135241352,"{'type': 'Point', 'coordinates': [55.77346706431781, 37.61688135241352]}","{'type': 'Point', 'coordinates': [37.61688135241352, 55.77346706431781]}",POINT (37.61688135241352 55.77346706431781)
56,Moskow,train station,IPT International Professional Training,55.76402321565587,37.61601181167159,"{'type': 'Point', 'coordinates': [55.76402321565587, 37.61601181167159]}","{'type': 'Point', 'coordinates': [37.61601181167159, 55.76402321565587]}",POINT (37.61601181167159 55.76402321565587)
57,Moskow,vegan restaurant,"Китайский Ресторан Royal | Chinese Restaurant ""Royal""",55.75448,37.62558,"{'type': 'Point', 'coordinates': [55.75448, 37.62558]}","{'type': 'Point', 'coordinates': [37.62558, 55.75448]}",POINT (37.62558 55.75448)
58,Moskow,vegan restaurant,The Park Restaurant,55.7599473876879,37.62128442612285,"{'type': 'Point', 'coordinates': [55.7599473876879, 37.62128442612285]}","{'type': 'Point', 'coordinates': [37.62128442612285, 55.7599473876879]}",POINT (37.62128442612285 55.7599473876879)
59,Moskow,vegan restaurant,Novikov,55.757512,37.612967,"{'type': 'Point', 'coordinates': [55.757512, 37.612967]}","{'type': 'Point', 'coordinates': [37.612967, 55.757512]}",POINT (37.612967 55.757512)
60,Moskow,vegan restaurant,Vegan Makaron,55.754917,37.637238,"{'type': 'Point', 'coordinates': [55.754917, 37.637238]}","{'type': 'Point', 'coordinates': [37.637238, 55.754917]}",POINT (37.637238 55.754917)
61,Moskow,vegan restaurant,Ray Restaurant,55.761483,37.620069,"{'type': 'Point', 'coordinates': [55.761483, 37.620069]}","{'type': 'Point', 'coordinates': [37.620069, 55.761483]}",POINT (37.620069 55.761483)
62,Moskow,vegan restaurant,Годуновъ,55.75690900968964,37.62045713799156,"{'type': 'Point', 'coordinates': [55.75690900968964, 37.62045713799156]}","{'type': 'Point', 'coordinates': [37.62045713799156, 55.75690900968964]}",POINT (37.62045713799156 55.75690900968964)
63,Moskow,vegan restaurant,Ресторан гостинцы Ист-Вест / East-West Hotel Restaurant,55.75985569012422,37.60117615409938,"{'type': 'Point', 'coordinates': [55.75985569012422, 37.60117615409938]}","{'type': 'Point', 'coordinates': [37.60117615409938, 55.75985569012422]}",POINT (37.60117615409938 55.75985569012422)
64,Moskow,vegan restaurant,Большой,55.76161291383497,37.61815247046308,"{'type': 'Point', 'coordinates': [55.76161291383497, 37.61815247046308]}","{'type': 'Point', 'coordinates': [37.61815247046308, 55.76161291383497]}",POINT (37.61815247046308 55.76161291383497)
65,Moskow,vegan restaurant,Куршевель,55.76172133176208,37.6186466217041,"{'type': 'Point', 'coordinates': [55.76172133176208, 37.6186466217041]}","{'type': 'Point', 'coordinates': [37.6186466217041, 55.76172133176208]}",POINT (37.6186466217041 55.76172133176208)
66,Moskow,vegan restaurant,Propaganda (Пропаганда),55.758525972312306,37.63263045825069,"{'type': 'Point', 'coordinates': [55.758525972312306, 37.63263045825069]}","{'type': 'Point', 'coordinates': [37.63263045825069, 55.758525972312306]}",POINT (37.63263045825069 55.75852597231231)
67,Moskow,vegan restaurant,Старая башня,55.75694050583535,37.62030582092031,"{'type': 'Point', 'coordinates': [55.75694050583535, 37.62030582092031]}","{'type': 'Point', 'coordinates': [37.62030582092031, 55.75694050583535]}",POINT (37.62030582092031 55.75694050583535)
68,Moskow,vegan restaurant,VeganKeksLab Chistye Prudy,55.762361,37.63869,"{'type': 'Point', 'coordinates': [55.762361, 37.63869]}","{'type': 'Point', 'coordinates': [37.63869, 55.762361]}",POINT (37.63869 55.762361)
69,Moskow,vegan restaurant,Иерусалим,55.76014318546083,37.598081419010526,"{'type': 'Point', 'coordinates': [55.76014318546083, 37.598081419010526]}","{'type': 'Point', 'coordinates': [37.598081419010526, 55.76014318546083]}",POINT (37.59808141901053 55.76014318546083)
70,Moskow,vegan restaurant,Kalina Bar,55.75120985194693,37.58398428203217,"{'type': 'Point', 'coordinates': [55.75120985194693, 37.58398428203217]}","{'type': 'Point', 'coordinates': [37.58398428203217, 55.75120985194693]}",POINT (37.58398428203217 55.75120985194693)
71,Moskow,vegan restaurant,Гамбит Lounge,55.757174105532364,37.62503360794522,"{'type': 'Point', 'coordinates': [55.757174105532364, 37.62503360794522]}","{'type': 'Point', 'coordinates': [37.62503360794522, 55.757174105532364]}",POINT (37.62503360794522 55.75717410553236)
