,city,category,Name,lat,lng,points,points-lng-lat,geometry
52,New York,starbucks,Starbucks,40.746723,-73.981094,"{'type': 'Point', 'coordinates': [40.746723, -73.981094]}","{'type': 'Point', 'coordinates': [-73.981094, 40.746723]}",POINT (-73.981094 40.746723)
53,New York,starbucks,Starbucks,40.75403866,-73.97186289,"{'type': 'Point', 'coordinates': [40.75403866, -73.97186289]}","{'type': 'Point', 'coordinates': [-73.97186289, 40.75403866]}",POINT (-73.97186289 40.75403866)
54,New York,starbucks,Starbucks,40.7569017629723,-73.98128721212817,"{'type': 'Point', 'coordinates': [40.7569017629723, -73.98128721212817]}","{'type': 'Point', 'coordinates': [-73.98128721212817, 40.7569017629723]}",POINT (-73.98128721212817 40.7569017629723)
55,New York,starbucks,Starbucks,40.7503579115238,-73.98760854389359,"{'type': 'Point', 'coordinates': [40.7503579115238, -73.98760854389359]}","{'type': 'Point', 'coordinates': [-73.98760854389359, 40.7503579115238]}",POINT (-73.98760854389359 40.7503579115238)
56,New York,starbucks,Starbucks,40.75052701,-73.98815428,"{'type': 'Point', 'coordinates': [40.75052701, -73.98815428]}","{'type': 'Point', 'coordinates': [-73.98815428, 40.75052701]}",POINT (-73.98815428 40.75052701)
57,New York,starbucks,Starbucks,40.74016,-73.98697,"{'type': 'Point', 'coordinates': [40.74016, -73.98697]}","{'type': 'Point', 'coordinates': [-73.98697, 40.74016]}",POINT (-73.98697 40.74016)
58,New York,starbucks,Starbucks,40.75372078426121,-73.97847568936413,"{'type': 'Point', 'coordinates': [40.75372078426121, -73.97847568936413]}","{'type': 'Point', 'coordinates': [-73.97847568936413, 40.75372078426121]}",POINT (-73.97847568936413 40.75372078426121)
59,New York,starbucks,Starbucks,40.740205716753806,-73.9836729638957,"{'type': 'Point', 'coordinates': [40.740205716753806, -73.9836729638957]}","{'type': 'Point', 'coordinates': [-73.9836729638957, 40.740205716753806]}",POINT (-73.9836729638957 40.74020571675381)
60,New York,starbucks,Starbucks,40.73725,-74.00172,"{'type': 'Point', 'coordinates': [40.73725, -74.00172]}","{'type': 'Point', 'coordinates': [-74.00172, 40.73725]}",POINT (-74.00172000000001 40.73725)
61,New York,starbucks,Starbucks,40.7489585,-73.99231501,"{'type': 'Point', 'coordinates': [40.7489585, -73.99231501]}","{'type': 'Point', 'coordinates': [-73.99231501, 40.7489585]}",POINT (-73.99231501 40.7489585)
62,New York,starbucks,Starbucks,40.751,-73.987015,"{'type': 'Point', 'coordinates': [40.751, -73.987015]}","{'type': 'Point', 'coordinates': [-73.987015, 40.751]}",POINT (-73.987015 40.751)
63,New York,starbucks,Starbucks,40.75093890185689,-73.98904681205748,"{'type': 'Point', 'coordinates': [40.75093890185689, -73.98904681205748]}","{'type': 'Point', 'coordinates': [-73.98904681205748, 40.75093890185689]}",POINT (-73.98904681205748 40.75093890185689)
64,New York,starbucks,Starbucks,40.740383,-73.991165,"{'type': 'Point', 'coordinates': [40.740383, -73.991165]}","{'type': 'Point', 'coordinates': [-73.991165, 40.740383]}",POINT (-73.991165 40.740383)
65,New York,starbucks,Starbucks,40.741844,-73.99324,"{'type': 'Point', 'coordinates': [40.741844, -73.99324]}","{'type': 'Point', 'coordinates': [-73.99324, 40.741844]}",POINT (-73.99324 40.741844)
66,New York,starbucks,Starbucks,40.749887121497565,-73.99171829223633,"{'type': 'Point', 'coordinates': [40.749887121497565, -73.99171829223633]}","{'type': 'Point', 'coordinates': [-73.99171829223633, 40.749887121497565]}",POINT (-73.99171829223633 40.74988712149757)
67,New York,starbucks,Starbucks,40.75119363,-73.99093502,"{'type': 'Point', 'coordinates': [40.75119363, -73.99093502]}","{'type': 'Point', 'coordinates': [-73.99093502, 40.75119363]}",POINT (-73.99093501999999 40.75119363)
68,New York,starbucks,Starbucks,40.750164,-73.992035,"{'type': 'Point', 'coordinates': [40.750164, -73.992035]}","{'type': 'Point', 'coordinates': [-73.992035, 40.750164]}",POINT (-73.992035 40.750164)
69,New York,starbucks,Starbucks,40.745102,-73.99874,"{'type': 'Point', 'coordinates': [40.745102, -73.99874]}","{'type': 'Point', 'coordinates': [-73.99874, 40.745102]}",POINT (-73.99874 40.745102)
70,New York,starbucks,Starbucks Reserve,40.750605666315835,-73.98925065994263,"{'type': 'Point', 'coordinates': [40.750605666315835, -73.98925065994263]}","{'type': 'Point', 'coordinates': [-73.98925065994263, 40.750605666315835]}",POINT (-73.98925065994263 40.75060566631583)
71,New York,starbucks,Starbucks,40.7443074129684,-73.99546217797482,"{'type': 'Point', 'coordinates': [40.7443074129684, -73.99546217797482]}","{'type': 'Point', 'coordinates': [-73.99546217797482, 40.7443074129684]}",POINT (-73.99546217797482 40.7443074129684)
72,New York,starbucks,Starbucks,40.738792,-73.9834,"{'type': 'Point', 'coordinates': [40.738792, -73.9834]}","{'type': 'Point', 'coordinates': [-73.9834, 40.738792]}",POINT (-73.9834 40.738792)
73,New York,starbucks,Starbucks,40.743,-74.00034,"{'type': 'Point', 'coordinates': [40.743, -74.00034]}","{'type': 'Point', 'coordinates': [-74.00034, 40.743]}",POINT (-74.00033999999999 40.743)
74,New York,starbucks,Starbucks,40.751239,-73.991682,"{'type': 'Point', 'coordinates': [40.751239, -73.991682]}","{'type': 'Point', 'coordinates': [-73.991682, 40.751239]}",POINT (-73.991682 40.751239)
75,New York,starbucks,Starbucks,40.73628194,-73.99120667,"{'type': 'Point', 'coordinates': [40.73628194, -73.99120667]}","{'type': 'Point', 'coordinates': [-73.99120667, 40.73628194]}",POINT (-73.99120667 40.73628194)
76,New York,starbucks,Starbucks,40.75661177752009,-73.98584961891174,"{'type': 'Point', 'coordinates': [40.75661177752009, -73.98584961891174]}","{'type': 'Point', 'coordinates': [-73.98584961891174, 40.75661177752009]}",POINT (-73.98584961891174 40.75661177752009)
77,New York,bars,The Monkey Bars,40.750861,-73.992229,"{'type': 'Point', 'coordinates': [40.750861, -73.992229]}","{'type': 'Point', 'coordinates': [-73.992229, 40.750861]}",POINT (-73.99222899999999 40.750861)
78,New York,bars,PUPPIES behind bars,40.754516599534625,-73.99093140094458,"{'type': 'Point', 'coordinates': [40.754516599534625, -73.99093140094458]}","{'type': 'Point', 'coordinates': [-73.99093140094458, 40.754516599534625]}",POINT (-73.99093140094458 40.75451659953463)
79,New York,bars,6 Bars of Romo,40.75405385872811,-73.97571695061713,"{'type': 'Point', 'coordinates': [40.75405385872811, -73.97571695061713]}","{'type': 'Point', 'coordinates': [-73.97571695061713, 40.75405385872811]}",POINT (-73.97571695061713 40.75405385872811)
80,New York,bars,Ayza Wine & Chocolate Bar,40.7471282,-73.98690429999999,"{'type': 'Point', 'coordinates': [40.7471282, -73.98690429999999]}","{'type': 'Point', 'coordinates': [-73.98690429999999, 40.7471282]}",POINT (-73.98690429999999 40.7471282)
81,New York,bars,Barshay Brokerage,40.74461,-73.987561,"{'type': 'Point', 'coordinates': [40.74461, -73.987561]}","{'type': 'Point', 'coordinates': [-73.987561, 40.74461]}",POINT (-73.987561 40.74461)
82,New York,bars,Katie's bar stool,40.746367,-73.986028,"{'type': 'Point', 'coordinates': [40.746367, -73.986028]}","{'type': 'Point', 'coordinates': [-73.986028, 40.746367]}",POINT (-73.986028 40.746367)
83,New York,bars,Barstool Sports HQ,40.744503021240234,-73.98828125,"{'type': 'Point', 'coordinates': [40.744503021240234, -73.98828125]}","{'type': 'Point', 'coordinates': [-73.98828125, 40.744503021240234]}",POINT (-73.98828125 40.74450302124023)
84,New York,bars,Bar Suzette,40.74868973008118,-73.98829148466851,"{'type': 'Point', 'coordinates': [40.74868973008118, -73.98829148466851]}","{'type': 'Point', 'coordinates': [-73.98829148466851, 40.74868973008118]}",POINT (-73.98829148466851 40.74868973008118)
85,New York,bars,Bar Suzette,40.74261943251711,-73.98903412837019,"{'type': 'Point', 'coordinates': [40.74261943251711, -73.98903412837019]}","{'type': 'Point', 'coordinates': [-73.98903412837019, 40.74261943251711]}",POINT (-73.98903412837019 40.74261943251711)
86,New York,bars,- Edward Barsamian Oriental Rugs & Tapestries - expert restoration - cleaning services - sales,40.74527359008789,-73.98356628417969,"{'type': 'Point', 'coordinates': [40.74527359008789, -73.98356628417969]}","{'type': 'Point', 'coordinates': [-73.98356628417969, 40.74527359008789]}",POINT (-73.98356628417969 40.74527359008789)
87,New York,bars,Barst Mukamal & Kleiner,40.750384,-73.9784107,"{'type': 'Point', 'coordinates': [40.750384, -73.9784107]}","{'type': 'Point', 'coordinates': [-73.9784107, 40.750384]}",POINT (-73.9784107 40.750384)
88,New York,bars,Bar Solo,40.74281311035156,-73.99651336669922,"{'type': 'Point', 'coordinates': [40.74281311035156, -73.99651336669922]}","{'type': 'Point', 'coordinates': [-73.99651336669922, 40.74281311035156]}",POINT (-73.99651336669922 40.74281311035156)
89,New York,bars,Bar Suzette Creperie & Bistro,40.75430805989204,-73.97693943114712,"{'type': 'Point', 'coordinates': [40.75430805989204, -73.97693943114712]}","{'type': 'Point', 'coordinates': [-73.97693943114712, 40.75430805989204]}",POINT (-73.97693943114712 40.75430805989204)
90,New York,bars,Grand Central Oyster Bar Saloon,40.75267,-73.97757,"{'type': 'Point', 'coordinates': [40.75267, -73.97757]}","{'type': 'Point', 'coordinates': [-73.97757, 40.75267]}",POINT (-73.97757 40.75267)
91,New York,bars,Bar Sanctuary,40.755750892468136,-73.99206770155075,"{'type': 'Point', 'coordinates': [40.755750892468136, -73.99206770155075]}","{'type': 'Point', 'coordinates': [-73.99206770155075, 40.755750892468136]}",POINT (-73.99206770155075 40.75575089246814)
92,New York,bars,Bar Suzette Creperie,40.74232386046101,-74.00638302953188,"{'type': 'Point', 'coordinates': [40.74232386046101, -74.00638302953188]}","{'type': 'Point', 'coordinates': [-74.00638302953188, 40.74232386046101]}",POINT (-74.00638302953188 40.74232386046101)
93,New York,bars,Bar Suzette Creperie,40.73530032104141,-73.99088505067367,"{'type': 'Point', 'coordinates': [40.73530032104141, -73.99088505067367]}","{'type': 'Point', 'coordinates': [-73.99088505067367, 40.73530032104141]}",POINT (-73.99088505067367 40.73530032104141)
94,New York,bars,Bar Smolinski,40.730605,-73.991523,"{'type': 'Point', 'coordinates': [40.730605, -73.991523]}","{'type': 'Point', 'coordinates': [-73.991523, 40.730605]}",POINT (-73.991523 40.730605)
95,New York,bars,Bar Seki,40.760942,-73.990078,"{'type': 'Point', 'coordinates': [40.760942, -73.990078]}","{'type': 'Point', 'coordinates': [-73.990078, 40.760942]}",POINT (-73.990078 40.760942)
96,New York,bars,Bar Six,40.73653019029063,-73.99744480481989,"{'type': 'Point', 'coordinates': [40.73653019029063, -73.99744480481989]}","{'type': 'Point', 'coordinates': [-73.99744480481989, 40.73653019029063]}",POINT (-73.99744480481989 40.73653019029063)
97,New York,bars,Barshad East,40.72700119018555,-73.9833755493164,"{'type': 'Point', 'coordinates': [40.72700119018555, -73.9833755493164]}","{'type': 'Point', 'coordinates': [-73.9833755493164, 40.72700119018555]}",POINT (-73.98337554931641 40.72700119018555)
98,New York,bars,Dagny + Barstow,40.739280700683594,-74.0074234008789,"{'type': 'Point', 'coordinates': [40.739280700683594, -74.0074234008789]}","{'type': 'Point', 'coordinates': [-74.0074234008789, 40.739280700683594]}",POINT (-74.00742340087891 40.73928070068359)
99,New York,bars,Village Ristorante And Wine bar SoHo,40.729397673986,-74.00097996717963,"{'type': 'Point', 'coordinates': [40.729397673986, -74.00097996717963]}","{'type': 'Point', 'coordinates': [-74.00097996717963, 40.729397673986]}",POINT (-74.00097996717963 40.729397673986)
100,New York,bars,Pamela Barsky,40.72912749389846,-74.00104883046421,"{'type': 'Point', 'coordinates': [40.72912749389846, -74.00104883046421]}","{'type': 'Point', 'coordinates': [-74.00104883046421, 40.72912749389846]}",POINT (-74.00104883046421 40.72912749389846)
101,New York,train station,New York Penn Station,40.7501992792495,-73.99274826049805,"{'type': 'Point', 'coordinates': [40.7501992792495, -73.99274826049805]}","{'type': 'Point', 'coordinates': [-73.99274826049805, 40.7501992792495]}",POINT (-73.99274826049805 40.7501992792495)
102,New York,train station,Moynihan Train Hall,40.75107,-73.99499,"{'type': 'Point', 'coordinates': [40.75107, -73.99499]}","{'type': 'Point', 'coordinates': [-73.99499, 40.75107]}",POINT (-73.99499 40.75107)
103,New York,train station,33rd St PATH Station,40.74861334322874,-73.98841729018808,"{'type': 'Point', 'coordinates': [40.74861334322874, -73.98841729018808]}","{'type': 'Point', 'coordinates': [-73.98841729018808, 40.74861334322874]}",POINT (-73.98841729018808 40.74861334322874)
104,New York,train station,MTA Subway - 34th St/Penn Station (A/C/E),40.751994892787955,-73.99288835891323,"{'type': 'Point', 'coordinates': [40.751994892787955, -73.99288835891323]}","{'type': 'Point', 'coordinates': [-73.99288835891323, 40.751994892787955]}",POINT (-73.99288835891323 40.75199489278796)
105,New York,train station,LIRR Train - New York Penn Station to Ronkonkoma,40.75057692146472,-73.99128147407096,"{'type': 'Point', 'coordinates': [40.75057692146472, -73.99128147407096]}","{'type': 'Point', 'coordinates': [-73.99128147407096, 40.75057692146472]}",POINT (-73.99128147407096 40.75057692146472)
106,New York,train station,MTA Subway - 42nd St/Times Square/Port Authority Bus Terminal (A/C/E/N/Q/R/W/S/1/2/3/7),40.75569191060101,-73.98757984884986,"{'type': 'Point', 'coordinates': [40.75569191060101, -73.98757984884986]}","{'type': 'Point', 'coordinates': [-73.98757984884986, 40.75569191060101]}",POINT (-73.98757984884986 40.75569191060101)
107,New York,train station,23rd Street PATH Station,40.742832401416976,-73.99263255479131,"{'type': 'Point', 'coordinates': [40.742832401416976, -73.99263255479131]}","{'type': 'Point', 'coordinates': [-73.99263255479131, 40.742832401416976]}",POINT (-73.99263255479131 40.74283240141698)
108,New York,train station,Citi Bike Station,40.74516845226505,-73.98675027860185,"{'type': 'Point', 'coordinates': [40.74516845226505, -73.98675027860185]}","{'type': 'Point', 'coordinates': [-73.98675027860185, 40.74516845226505]}",POINT (-73.98675027860185 40.74516845226505)
109,New York,train station,MTA Subway - 34th St/Penn Station (1/2/3),40.75099579556285,-73.99068832397461,"{'type': 'Point', 'coordinates': [40.75099579556285, -73.99068832397461]}","{'type': 'Point', 'coordinates': [-73.99068832397461, 40.75099579556285]}",POINT (-73.99068832397461 40.75099579556285)
110,New York,train station,MTA Subway - 14th St (A/C/E/L),40.74042872855299,-74.00214762831288,"{'type': 'Point', 'coordinates': [40.74042872855299, -74.00214762831288]}","{'type': 'Point', 'coordinates': [-74.00214762831288, 40.74042872855299]}",POINT (-74.00214762831288 40.74042872855299)
111,New York,train station,9th Street PATH Station,40.73411866697534,-73.99891649333695,"{'type': 'Point', 'coordinates': [40.73411866697534, -73.99891649333695]}","{'type': 'Point', 'coordinates': [-73.99891649333695, 40.73411866697534]}",POINT (-73.99891649333695 40.73411866697534)
112,New York,train station,14th Street PATH Station,40.737437547323744,-73.99693094613774,"{'type': 'Point', 'coordinates': [40.737437547323744, -73.99693094613774]}","{'type': 'Point', 'coordinates': [-73.99693094613774, 40.737437547323744]}",POINT (-73.99693094613774 40.73743754732374)
113,New York,train station,MTA Subway - 47th-50th St/Rockefeller Center (B/D/F/M),40.75876953696506,-73.98121461396718,"{'type': 'Point', 'coordinates': [40.75876953696506, -73.98121461396718]}","{'type': 'Point', 'coordinates': [-73.98121461396718, 40.75876953696506]}",POINT (-73.98121461396718 40.75876953696506)
114,New York,train station,Penn Station - Train to Meadowlands,40.74911002012088,-73.98386667401014,"{'type': 'Point', 'coordinates': [40.74911002012088, -73.98386667401014]}","{'type': 'Point', 'coordinates': [-73.98386667401014, 40.74911002012088]}",POINT (-73.98386667401014 40.74911002012088)
115,New York,train station,Amtrak Train 69,40.75038807399547,-73.99452679369747,"{'type': 'Point', 'coordinates': [40.75038807399547, -73.99452679369747]}","{'type': 'Point', 'coordinates': [-73.99452679369747, 40.75038807399547]}",POINT (-73.99452679369747 40.75038807399547)
116,New York,train station,"Amtrak Northeast Regional 178 Washington, DC-Boston South Station",40.750476058270856,-73.99357128089437,"{'type': 'Point', 'coordinates': [40.750476058270856, -73.99357128089437]}","{'type': 'Point', 'coordinates': [-73.99357128089437, 40.750476058270856]}",POINT (-73.99357128089437 40.75047605827086)
117,New York,train station,US Post Office - Greeley Sq Station,40.7437382,-73.9871944,"{'type': 'Point', 'coordinates': [40.7437382, -73.9871944]}","{'type': 'Point', 'coordinates': [-73.9871944, 40.7437382]}",POINT (-73.98719440000001 40.7437382)
118,New York,train station,LIRR Train - New York Penn Station To Farmingdale,40.7496615046018,-73.99139051311097,"{'type': 'Point', 'coordinates': [40.7496615046018, -73.99139051311097]}","{'type': 'Point', 'coordinates': [-73.99139051311097, 40.7496615046018]}",POINT (-73.99139051311097 40.7496615046018)
119,New York,train station,MTA Subway - 28th St (R/W),40.74527857932071,-73.98875142299492,"{'type': 'Point', 'coordinates': [40.74527857932071, -73.98875142299492]}","{'type': 'Point', 'coordinates': [-73.98875142299492, 40.74527857932071]}",POINT (-73.98875142299492 40.74527857932071)
120,New York,train station,US Post Office - Midtown Station,40.75414331086938,-73.98983673014305,"{'type': 'Point', 'coordinates': [40.75414331086938, -73.98983673014305]}","{'type': 'Point', 'coordinates': [-73.98983673014305, 40.75414331086938]}",POINT (-73.98983673014305 40.75414331086938)
121,New York,train station,MTA Subway - 23rd St (6),40.74015924104743,-73.98644641750536,"{'type': 'Point', 'coordinates': [40.74015924104743, -73.98644641750536]}","{'type': 'Point', 'coordinates': [-73.98644641750536, 40.74015924104743]}",POINT (-73.98644641750536 40.74015924104743)
122,New York,train station,214pm train penn station to rononkoma,40.74980545043945,-73.9927749633789,"{'type': 'Point', 'coordinates': [40.74980545043945, -73.9927749633789]}","{'type': 'Point', 'coordinates': [-73.9927749633789, 40.74980545043945]}",POINT (-73.99277496337891 40.74980545043945)
123,New York,train station,NJ Transit Train 3721,40.750495307697996,-73.9915626798901,"{'type': 'Point', 'coordinates': [40.750495307697996, -73.9915626798901]}","{'type': 'Point', 'coordinates': [-73.9915626798901, 40.750495307697996]}",POINT (-73.99156267989009 40.750495307698)
124,New York,train station,MTA Subway - 8th St/NYU (R/W),40.73057509521627,-73.99247947584249,"{'type': 'Point', 'coordinates': [40.73057509521627, -73.99247947584249]}","{'type': 'Point', 'coordinates': [-73.99247947584249, 40.73057509521627]}",POINT (-73.99247947584249 40.73057509521627)
125,New York,train station,MTA Nostalgia Train,40.74686702302405,-73.98337310904346,"{'type': 'Point', 'coordinates': [40.74686702302405, -73.98337310904346]}","{'type': 'Point', 'coordinates': [-73.98337310904346, 40.74686702302405]}",POINT (-73.98337310904346 40.74686702302405)
126,New York,train station,LIRR Train - New York Penn Station to Long Beach,40.750664,-73.99356,"{'type': 'Point', 'coordinates': [40.750664, -73.99356]}","{'type': 'Point', 'coordinates': [-73.99356, 40.750664]}",POINT (-73.99356 40.750664)
127,New York,train station,Citi Bike Station,40.74651545650873,-73.98868747442505,"{'type': 'Point', 'coordinates': [40.74651545650873, -73.98868747442505]}","{'type': 'Point', 'coordinates': [-73.98868747442505, 40.74651545650873]}",POINT (-73.98868747442505 40.74651545650873)
128,New York,train station,NJT to EWR AirTrain,40.750085490425846,-73.99240493774414,"{'type': 'Point', 'coordinates': [40.750085490425846, -73.99240493774414]}","{'type': 'Point', 'coordinates': [-73.99240493774414, 40.750085490425846]}",POINT (-73.99240493774414 40.75008549042585)
129,New York,train station,MTA Subway - 14th St (F/L/M),40.73863683022297,-73.99588232197522,"{'type': 'Point', 'coordinates': [40.73863683022297, -73.99588232197522]}","{'type': 'Point', 'coordinates': [-73.99588232197522, 40.73863683022297]}",POINT (-73.99588232197522 40.73863683022297)
130,New York,train station,Prism at Park Avenue South Apartments,40.7436127,-73.9851168,"{'type': 'Point', 'coordinates': [40.7436127, -73.9851168]}","{'type': 'Point', 'coordinates': [-73.9851168, 40.7436127]}",POINT (-73.9851168 40.7436127)
131,New York,train station,MTA Subway - 23rd St (F/M),40.74301146895779,-73.99300347126494,"{'type': 'Point', 'coordinates': [40.74301146895779, -73.99300347126494]}","{'type': 'Point', 'coordinates': [-73.99300347126494, 40.74301146895779]}",POINT (-73.99300347126494 40.74301146895779)
132,New York,train station,Morgan Station Processing & Distribution,40.75057325514049,-73.9988737354011,"{'type': 'Point', 'coordinates': [40.75057325514049, -73.9988737354011]}","{'type': 'Point', 'coordinates': [-73.9988737354011, 40.75057325514049]}",POINT (-73.99887373540111 40.75057325514049)
133,New York,train station,MTA Subway - 34th St/Herald Sq (B/D/F/M/N/Q/R/W),40.74993664688286,-73.98796497833291,"{'type': 'Point', 'coordinates': [40.74993664688286, -73.98796497833291]}","{'type': 'Point', 'coordinates': [-73.98796497833291, 40.74993664688286]}",POINT (-73.98796497833291 40.74993664688286)
134,New York,train station,Citibike Station,40.74147286,-73.98320928,"{'type': 'Point', 'coordinates': [40.74147286, -73.98320928]}","{'type': 'Point', 'coordinates': [-73.98320928, 40.74147286]}",POINT (-73.98320928 40.74147286)
135,New York,train station,Citi Bike Station,40.74776373480355,-73.98508910271165,"{'type': 'Point', 'coordinates': [40.74776373480355, -73.98508910271165]}","{'type': 'Point', 'coordinates': [-73.98508910271165, 40.74776373480355]}",POINT (-73.98508910271165 40.74776373480355)
136,New York,train station,Citi Bike Station,40.74454344992881,-73.98335547904907,"{'type': 'Point', 'coordinates': [40.74454344992881, -73.98335547904907]}","{'type': 'Point', 'coordinates': [-73.98335547904907, 40.74454344992881]}",POINT (-73.98335547904907 40.74454344992881)
137,New York,train station,MTA Subway - 7th Ave (B/D/E),40.76292273751926,-73.98194174751009,"{'type': 'Point', 'coordinates': [40.76292273751926, -73.98194174751009]}","{'type': 'Point', 'coordinates': [-73.98194174751009, 40.76292273751926]}",POINT (-73.98194174751009 40.76292273751926)
138,New York,train station,MTA Subway - 14th St (1/2/3),40.73861620380051,-73.99966299533843,"{'type': 'Point', 'coordinates': [40.73861620380051, -73.99966299533843]}","{'type': 'Point', 'coordinates': [-73.99966299533843, 40.73861620380051]}",POINT (-73.99966299533843 40.73861620380051)
139,New York,train station,Citi Bike Station,40.7491723446855,-73.99192449971765,"{'type': 'Point', 'coordinates': [40.7491723446855, -73.99192449971765]}","{'type': 'Point', 'coordinates': [-73.99192449971765, 40.7491723446855]}",POINT (-73.99192449971765 40.7491723446855)
140,New York,train station,Citi Bike Station,40.74594622913137,-73.98196127667283,"{'type': 'Point', 'coordinates': [40.74594622913137, -73.98196127667283]}","{'type': 'Point', 'coordinates': [-73.98196127667283, 40.74594622913137]}",POINT (-73.98196127667283 40.74594622913137)
141,New York,train station,Metro North 5:03 Train to New Haven,40.750727682478306,-73.98852104404719,"{'type': 'Point', 'coordinates': [40.750727682478306, -73.98852104404719]}","{'type': 'Point', 'coordinates': [-73.98852104404719, 40.750727682478306]}",POINT (-73.98852104404719 40.75072768247831)
142,New York,train station,MTA Subway - 50th St (C/E),40.7622002239581,-73.98609311071806,"{'type': 'Point', 'coordinates': [40.7622002239581, -73.98609311071806]}","{'type': 'Point', 'coordinates': [-73.98609311071806, 40.7622002239581]}",POINT (-73.98609311071806 40.7622002239581)
143,New York,train station,MTA Subway - Q Train,40.74985791219436,-73.98811340332031,"{'type': 'Point', 'coordinates': [40.74985791219436, -73.98811340332031]}","{'type': 'Point', 'coordinates': [-73.98811340332031, 40.74985791219436]}",POINT (-73.98811340332031 40.74985791219436)
144,New York,train station,NJT - Train Car #3541,40.749491,-73.992349,"{'type': 'Point', 'coordinates': [40.749491, -73.992349]}","{'type': 'Point', 'coordinates': [-73.992349, 40.749491]}",POINT (-73.992349 40.749491)
145,New York,train station,US Post Office - Cooper Station,40.7320413,-73.9897894,"{'type': 'Point', 'coordinates': [40.7320413, -73.9897894]}","{'type': 'Point', 'coordinates': [-73.9897894, 40.7320413]}",POINT (-73.98978940000001 40.7320413)
146,New York,train station,Citi Bike Station,40.7423543,-73.98915076,"{'type': 'Point', 'coordinates': [40.7423543, -73.98915076]}","{'type': 'Point', 'coordinates': [-73.98915076, 40.7423543]}",POINT (-73.98915076 40.7423543)
147,New York,train station,NJT - Train 3889,40.749580541002764,-73.99245220578715,"{'type': 'Point', 'coordinates': [40.749580541002764, -73.99245220578715]}","{'type': 'Point', 'coordinates': [-73.99245220578715, 40.749580541002764]}",POINT (-73.99245220578715 40.74958054100276)
148,New York,train station,Citi Bike Station,40.748663435976034,-73.98856695588998,"{'type': 'Point', 'coordinates': [40.748663435976034, -73.98856695588998]}","{'type': 'Point', 'coordinates': [-73.98856695588998, 40.748663435976034]}",POINT (-73.98856695588998 40.74866343597603)
149,New York,train station,Citi Bike Station,40.7405725890906,-73.98398061939591,"{'type': 'Point', 'coordinates': [40.7405725890906, -73.98398061939591]}","{'type': 'Point', 'coordinates': [-73.98398061939591, 40.7405725890906]}",POINT (-73.98398061939591 40.7405725890906)
150,New York,train station,NJ Transit Train # 3895,40.749214,-73.993965,"{'type': 'Point', 'coordinates': [40.749214, -73.993965]}","{'type': 'Point', 'coordinates': [-73.993965, 40.749214]}",POINT (-73.993965 40.749214)
151,New York,vegan restaurant,Restaurant Dano,40.74503,-73.98741700000001,"{'type': 'Point', 'coordinates': [40.74503, -73.98741700000001]}","{'type': 'Point', 'coordinates': [-73.98741700000001, 40.74503]}",POINT (-73.98741700000001 40.74503)
152,New York,vegan restaurant,Junior's Restaurant & Bakery,40.758349343546215,-73.98651265011574,"{'type': 'Point', 'coordinates': [40.758349343546215, -73.98651265011574]}","{'type': 'Point', 'coordinates': [-73.98651265011574, 40.758349343546215]}",POINT (-73.98651265011574 40.75834934354621)
153,New York,vegan restaurant,Franchia,40.74754904507587,-73.981123802193,"{'type': 'Point', 'coordinates': [40.74754904507587, -73.981123802193]}","{'type': 'Point', 'coordinates': [-73.981123802193, 40.74754904507587]}",POINT (-73.981123802193 40.74754904507587)
154,New York,vegan restaurant,Restaurant Associates Corporate Office,40.74742962725869,-73.98521536250983,"{'type': 'Point', 'coordinates': [40.74742962725869, -73.98521536250983]}","{'type': 'Point', 'coordinates': [-73.98521536250983, 40.74742962725869]}",POINT (-73.98521536250983 40.74742962725869)
155,New York,vegan restaurant,The NoMad Restaurant,40.744964,-73.988526,"{'type': 'Point', 'coordinates': [40.744964, -73.988526]}","{'type': 'Point', 'coordinates': [-73.988526, 40.744964]}",POINT (-73.98852599999999 40.744964)
156,New York,vegan restaurant,New Epicurean Chinese Restaurant,40.74660214961863,-73.98180057964788,"{'type': 'Point', 'coordinates': [40.74660214961863, -73.98180057964788]}","{'type': 'Point', 'coordinates': [-73.98180057964788, 40.74660214961863]}",POINT (-73.98180057964788 40.74660214961863)
157,New York,vegan restaurant,Marty's Vegan Fast Foods,40.742494362073664,-73.98396423902786,"{'type': 'Point', 'coordinates': [40.742494362073664, -73.98396423902786]}","{'type': 'Point', 'coordinates': [-73.98396423902786, 40.742494362073664]}",POINT (-73.98396423902786 40.74249436207366)
158,New York,vegan restaurant,Molly Wee Pub & Restaurant,40.74966606908745,-73.99525562007274,"{'type': 'Point', 'coordinates': [40.74966606908745, -73.99525562007274]}","{'type': 'Point', 'coordinates': [-73.99525562007274, 40.74966606908745]}",POINT (-73.99525562007274 40.74966606908745)
159,New York,vegan restaurant,Hong Win Restaurant,40.744329,-73.986616,"{'type': 'Point', 'coordinates': [40.744329, -73.986616]}","{'type': 'Point', 'coordinates': [-73.986616, 40.744329]}",POINT (-73.986616 40.744329)
160,New York,vegan restaurant,Hong Kong Chinese Restaurant,40.74441146850586,-73.98149108886719,"{'type': 'Point', 'coordinates': [40.74441146850586, -73.98149108886719]}","{'type': 'Point', 'coordinates': [-73.98149108886719, 40.74441146850586]}",POINT (-73.98149108886719 40.74441146850586)
